date,temp,wind,rainfall,humidity
19980127,36.7,8.05,0.0,20.63
19980128,13.3,6.9,38.1,50.49
19980129,29.8,5.48,0.0,25.17
19980130,10.8,2.51,0.0,34.4
19980131,16.3,18.09,24.2,39.25
19980201,33.5,6.74,39.1,42.44
19980202,31.4,12.15,0.0,23.89
19980203,28.1,17.87,0.0,23.35
19980204,319.0,15.62,0.0,22.21
19980205,13.3,12.64,0.0,31.78
19980206,31.9,15.42,23.9,33.68
19980207,38.0,5.82,0.0,21.96
19980208,26.4,19.76,0.0,24.37
19980209,22.6,7.94,0.0,28.93
19980210,20.8,14.1,0.0,28.13
19980211,37.4,17.26,0.0,19.94
19980212,23.1,6.14,0.0,28.74
19980213,35.2,7.71,0.0,23.33
19980214,25.5,18.68,0.0,24.31
19980215,26.5,19.57,0.0,24.31
19980216,27.4,10.76,0.0,26.1
19980217,24.2,16.56,0.0,25.81
19980218,33.5,2.45,0.0,24.77
19980219,26.0,8.51,0.0,26.77
19980220,17.1,3.62,0.0,32.39
19980221,13.6,12.28,0.0,31.67
19980222,21.7,6.14,0.0,29.71
19980223,28.2,12.66,0.0,25.06
19980224,37.7,18.21,41.2,39.0
19980225,39.8,12.58,0.0,19.22
19980226,105.0,13.41,0.0,32.32
19980227,11.1,12.18,0.0,32.5
19980228,35.8,2.41,0.0,23.92
19980301,24.1,6.96,43.7,50.19
19980302,34.3,15.58,0.0,22.72
19980303,39.6,9.43,0.0,21.5
19980304,24.1,19.98,0.0,26.44
19980305,20.7,11.32,51.6,53.9
19980306,28.5,8.14,0.3,26.88
19980307,28.2,10.51,42.4,47.0
19980308,30.0,12.04,0.0,25.6
19980309,17.8,3.34,6.7,36.42
19980310,18.4,7.39,44.1,53.03
19980311,11.4,4.11,0.0,35.38
19980312,21.0,13.76,57.6,56.29
19980313,18.3,4.97,16.7,40.5
19980314,13.8,16.03,11.2,37.23
19980315,38.1,10.24,0.0,22.41
19980316,28.5,170.7,37.4,42.9
19980317,11.7,5.6,17.5,43.28
19980318,30.8,19.01,0.0,23.52
19980319,30.2,2.93,24.1,38.56
19980320,19.9,9.23,36.3,47.41
19980321,16.1,1.71,0.0,33.79
19980322,20.9,18.08,0.0,28.11
19980323,22.0,5.27,0.0,30.02
19980324,18.3,5.84,0.0,31.44
19980325,12.0,9.49,0.0,34.22
19980326,19.4,11.4,18.6,39.02
19980327,32.6,8.73,25.4,37.49
19980328,32.4,9.3,0.0,24.62
19980329,34.4,13.85,0.0,22.56
19980330,14.1,17.53,6.4,33.77
19980331,30.0,15.57,0.0,24.52
19980401,12.3,47.1,50.7,59.83
19980402,39.7,1.16,6.6,27.5
19980403,33.4,15.37,11.1,28.9
19980404,19.1,0.83,6.0,36.84
19980405,11.0,15.79,39.7,53.17
19980406,35.1,7.42,11.3,30.18
19980407,17.8,13.44,28.6,45.4
19980408,22.9,16.33,24.5,40.58
19980409,33.5,11.36,32.1,39.97
19980410,20.5,4.83,22.0,42.69
19980411,29.8,18.26,36.2,42.48
19980412,38.5,16.26,54.1,47.18
19980413,31.3,8.27,33.2,42.46
19980414,38.4,18.54,24.3,32.92
19980415,14.6,7.08,0.0,34.67
19980416,32.5,5.6,0.0,26.91
19980417,38.7,19.63,11.8,26.2
19980418,23.3,9.08,12.7,35.86
19980419,37.7,19.48,0.0,21.54
19980420,14.4,1.99,57.9,63.56
19980421,32.8,9.08,4.5,27.68
19980422,11.6,3.72,15.0,43.94
19980423,18.7,10.82,18.4,40.32
19980424,37.8,12.67,0.0,22.45
19980425,31.9,17.67,36.6,41.24
19980426,19.2,10.6,10.3,36.79
19980427,24.8,12.76,39.3,46.93
19980428,20.9,0.69,25.7,45.56
19980429,35.0,17.89,29.8,37.05
19980430,11.3,16.19,59.7,61.93
19980501,34.0,16.94,20.7,34.61
19980502,24.7,6.22,32.4,46.37
19980503,28.2,13.46,28.8,41.13
19980504,13.7,15.23,55.5,60.41
19980505,17.8,17.13,39.7,51.01
19980506,15.8,14.8,57.3,60.13
19980507,24.9,12.77,51.0,54.29
19980508,39.1,13.59,0.0,22.83
19980509,38.9,18.23,0.0,21.72
19980510,19.2,8.11,8.8,36.74
19980511,28.4,16.48,0.0,26.43
19980512,16.1,16.45,47.9,55.06
19980513,27.4,7.3,55.6,56.51
19980514,33.3,5.25,31.1,42.07
19980515,34.2,15.25,0.0,24.81
19980516,29.1,16.23,42.3,46.66
19980517,10.2,9.42,0.0,37.11
19980518,21.2,11.76,25.6,43.98
19980519,34.1,14.53,14.8,32.23
19980520,32.3,4.65,23.7,39.13
19980521,29.9,0.32,19.8,39.28
19980522,13.5,4.27,0.0,35.94
19980523,30.5,14.71,28.5,39.64
19980524,15.0,10.99,30.0,48.61
19980525,39.4,19.16,2.9,22.71
19980526,14.0,17.76,13.7,39.3
19980527,38.0,19.25,0.0,21.98
19980528,29.8,2.62,48.1,52.27
19980529,36.4,16.68,21.8,33.73
19980530,22.5,19.85,42.6,48.77
19980531,34.6,12.37,41.8,45.24
19980601,17.2,12.13,35.7,51.36
19980602,19.4,3.53,0.0,35.16
19980603,23.1,15.52,18.7,39.42
19980604,36.2,16.34,0.0,24.85
19980605,35.4,3.38,26.8,40.38
19980606,21.7,12.09,11.1,37.47
19980607,18.8,14.02,53.1,58.64
19980608,27.0,4.87,55.2,57.52
19980609,33.4,13.32,8.8,30.33
19980610,32.3,6.22,0.0,28.49
19980611,14.6,6.71,10.6,41.76
19980612,22.4,4.77,33.9,49.4
19980613,26.5,8.78,14.4,37.05
19980614,33.3,6.99,7.7,31.41
19980615,21.9,5.43,0.0,33.17
19980616,10.7,0.21,43.8,60.76
19980617,15.1,11.0,0.0,34.83
19980618,37.1,5.59,0.0,26.28
19980619,39.4,7.89,46.4,47.56
19980620,23.9,2.99,0.0,33.14
19980621,25.5,17.9,16.7,36.82
19980622,20.9,16.1,0.0,31.07
19980623,19.6,4.92,43.9,55.16
19980624,31.5,12.24,0.0,27.08
19980625,24.3,8.72,22.6,42.43
19980626,16.7,5.25,8.4,40.22
19980627,32.6,15.34,0.0,26.55
19980628,15.5,9.42,2.4,36.95
19980629,24.3,1.9,0.0,33.28
19980630,29.2,18.99,0.0,26.59
19980701,18.5,5.41,27.8,49.02
19980702,25.0,1.73,23.4,44.93
19980703,22.5,11.4,0.0,33.13
19980704,22.4,1.03,1.9,35.74
19980705,27.1,1.84,0.0,32.73
19980706,32.1,7.25,13.1,35.48
19980707,22.9,14.34,8.0,35.88
19980708,37.0,13.57,48.1,48.75
19980709,32.7,0.99,0.0,30.54
19980710,22.1,14.21,40.5,51.77
19980711,31.6,2.4,11.3,36.55
19980712,25.8,0.65,41.1,53.11
19980713,23.1,14.82,52.0,57.16
19980714,19.4,7.07,0.0,35.19
19980715,28.7,0.65,47.8,55.03
19980716,28.5,12.08,37.0,47.32
19980717,14.0,4.26,0.0,38.03
19980718,23.1,19.69,22.9,41.23
19980719,15.0,4.96,0.0,37.77
19980720,20.1,1.02,40.8,55.93
19980721,25.2,11.61,0.0,31.56
19980722,15.4,6.06,34.6,53.74
19980723,29.2,14.35,41.3,48.99
19980724,27.5,3.31,7.6,35.82
19980725,37.6,2.82,19.5,37.02
19980726,39.1,13.23,38.5,43.14
19980727,29.4,12.98,36.7,46.8
19980728,35.9,8.66,28.0,40.94
19980729,27.5,0.5,24.4,44.86
19980730,295.0,10.32,28.8,43.98
19980731,38.0,5.21,3.5,28.48
19980801,25.7,17.62,501.0,54.65
19980802,11.6,14.96,50.1,62.07
19980803,14.9,10.32,0.0,37.75
19980804,13.8,2.8,45.3,61.22
19980805,13.6,16.44,0.0,36.7
19980806,14.0,2.71,54.0,65.17
19980807,18.1,11.81,0.0,35.51
19980808,20.8,14.1,50.8,58.15
19980809,27.0,0.61,0.0,34.12
19980810,14.5,11.95,0.0,37.5
19980811,32.4,16.15,8.2,32.06
19980812,10.0,1.87,17.9,50.29
19980813,40.0,8.95,0.0,26.87
19980814,16.4,7.38,0.0,37.87
19980815,30.5,16.28,37.2,47.1
19980816,16.7,14.3,59.9,64.33
19980817,28.2,18.05,57.2,56.81
19980818,29.6,19.16,49.1,52.2
19980819,12.6,19.42,32.8,51.86
19980820,16.4,1.29,29.6,53.01
19980821,22.6,15.34,35.2,49.67
19980822,25.0,13.69,0.0,32.56
19980823,25.5,0.46,20.0,44.34
19980824,15.5,12.76,39.5,55.29
19980825,15.3,10.81,34.0,53.1
19980826,27.4,12.83,27.6,44.69
19980827,37.7,5.3,0.0,28.75
19980828,39.0,15.24,24.3,37.25
19980829,11.6,12.84,362.0,55.51
19980830,35.7,8.28,0.0,28.72
19980831,21.7,8.04,0.0,34.7
19980901,28.0,14.08,6.7,35.31
19980902,16.3,5.46,52.7,63.75
19980903,19.4,15.81,25.1,47.42
19980904,31.8,5.31,42.7,52.3
19980905,19.0,9.03,3.2,38.58
19980906,15.1,10.39,20.8,48.56
19980907,19.9,3.37,0.0,37.77
19980908,31.8,19.38,0.0,28.57
19980909,34.3,19.63,12.0,33.45
19980910,36.3,16.75,21.4,37.24
19980911,28.8,5.68,11.3,39.14
19980912,18.9,1.34,40.1,57.46
19980913,30.9,15.72,53.0,55.15
19980914,23.8,16.16,4.9,35.63
19980915,17.2,5.85,51.1,63.1
19980916,11.6,2.61,0.0,41.29
19980917,28.1,15.34,56.7,58.97
19980918,29.9,4.78,36.5,50.51
19980919,32.9,13.64,8.3,33.27
19980920,31.8,16.47,30.7,44.57
19980921,12.8,5.3,0.0,41.02
19980922,35.9,17.73,53.7,53.24
19980923,25.1,4.89,11.6,40.75
19980924,18.1,5.53,36.4,55.54
19980925,33.0,11.47,0.0,30.39
19980926,39.3,0.02,54.6,56.5
19980927,13.9,0.48,49.7,64.56
19980928,10.1,9.61,0.0,40.69
19980929,34.6,12.52,20.0,38.88
19980930,16.9,13.25,0.0,36.93
19981001,19.1,11.28,7.8,40.6
19981002,35.7,10.83,0.0,29.58
19981003,23.5,6.37,0.0,36.41
19981004,16.3,4.39,0.0,40.03
19981005,15.3,8.21,0.0,39.95
19981006,32.0,0.82,29.2,48.23
19981007,30.4,7.77,22.7,44.41
19981008,18.8,14.07,0.0,36.45
19981009,32.9,17.87,0.0,29.32
19981010,38.1,18.3,0.0,27.0
19981011,23.3,7.58,0.0,36.47
19981012,27.4,17.27,0.0,32.05
19981013,22.4,2.85,5.1,40.34
19981014,32.1,7.82,2.6,33.17
19981015,11.4,14.34,0.0,39.79
19981016,22.5,19.35,0.0,34.27
19981017,11.9,7.06,0.0,41.79
19981018,16.4,15.22,0.0,37.35
19981019,35.2,7.12,40.6,50.27
19981020,27.5,5.8,29.0,48.51
19981021,38.8,4.22,0.0,29.67
19981022,24.4,16.42,0.0,33.61
19981023,25.6,4.96,0.0,36.32
19981024,19.8,5.34,0.0,38.27
19981025,35.5,14.48,0.0,29.13
19981026,29.4,19.9,28.1,44.09
19981027,18.0,17.18,0.0,36.13
19981028,10.5,18.63,19.9,48.98
19981029,28.5,2.72,0.0,35.36
19981030,27.3,11.01,0.0,33.97
19981031,26.5,12.64,0.0,33.28
19981101,38.2,1.19,0.0,31.77
19981102,39.6,13.56,0.0,28.49
19981103,31.7,6.97,0.0,33.63
19981104,31.9,16.73,0.0,31.53
19981105,27.6,2.26,0.0,36.53
19981106,13.8,4.41,0.0,42.08
19981107,19.7,19.43,1.3,36.84
19981108,38.4,13.61,0.0,29.22
19981109,16.4,19.75,0.0,37.7
19981110,31.8,3.44,0.0,34.81
19981111,20.4,15.14,0.0,36.62
19981112,360.0,0.64,0.0,33.63
19981113,11.0,18.51,45.6,61.72
19981114,27.6,18.72,0.0,33.05
19981115,29.1,0.33,0.0,36.51
19981116,27.3,0.42,0.0,37.06
19981117,18.9,14.88,0.0,37.11
19981118,30.2,15.18,0.0,32.9
19981119,32.1,0.18,0.0,35.39
19981120,18.6,12.02,0.0,38.14
19981121,24.0,7.65,48.4,60.43
19981122,18.9,5.63,0.0,39.44
19981123,28.9,4.46,38.4,53.57
19981124,30.9,17.77,0.0,31.91
19981125,31.3,19.74,0.0,30.54
19981126,17.8,5.94,0.0,40.35
19981127,39.5,1.91,0.0,31.63
19981128,17.5,11.03,31.1,54.13
19981129,22.4,3.39,0.0,38.94
19981130,16.8,7.91,0.0,39.87
19981201,14.8,0.27,0.0,43.75
19981202,32.7,14.49,44.0,53.29
19981203,18.6,3.64,0.0,41.23
19981204,22.1,1.6,0.0,39.86
19981205,27.7,2.24,0.0,37.95
19981206,29.4,2.97,0.0,36.76
19981207,16.3,3.05,0.0,42.87
19981208,10.0,14.08,0.0,42.54
19981209,16.9,19.9,0.0,38.12
19981210,19.2,19.72,0.0,37.45
19981211,23.5,18.16,0.0,36.02
19981212,23.5,15.8,49.1,59.39
19981213,12.2,10.94,0.0,42.29
19981214,10.6,8.87,0.0,43.75
19981215,11.8,1.67,0.0,45.19
19981216,27.2,16.34,0.0,34.92
19981217,13.4,14.21,0.0,41.67
19981218,11.1,9.91,0.0,43.4
19981219,34.0,16.94,43.1,51.72
19981220,28.5,19.73,0.0,32.77
19981221,14.9,12.36,24.4,52.54
19981222,19.0,1.75,0.0,41.5
19981223,34.7,18.6,0.0,30.49
19981224,38.2,5.8,0.0,32.93
19981225,24.0,10.88,33.6,52.89
19981226,36.8,9.03,3.2,33.24
19981227,20.6,2.44,11.1,45.87
19981228,13.2,11.77,23.7,53.14
19981229,18.5,1.06,23.1,53.36
19981230,11.8,7.57,54.7,69.6
19981231,31.1,12.69,0.0,33.26
19990101,12.2,11.15,58.6,59.85
19990102,27.0,7.03,0.0,25.93
19990103,27.6,19.0,0.0,22.82
19990104,16.7,13.41,14.1,35.66
19990105,16.3,12.59,0.0,28.92
19990106,29.8,17.39,0.0,22.59
19990107,33.2,11.91,0.0,22.1
19990108,28.9,19.29,0.0,21.7
19990109,28.3,13.96,0.0,23.92
19990110,31.5,15.18,53.6,47.64
19990111,39.7,0.2,0.0,22.02
19990112,12.1,19.0,0.0,29.29
19990113,35.8,19.51,39.5,38.34
19990114,31.4,14.64,0.0,22.11
19990115,31.3,11.3,25.9,35.63
19990116,12.1,0.78,9.1,38.28
19990117,33.0,10.52,0.0,22.47
19990118,27.8,14.18,10.1,28.24
19990119,17.6,13.14,49.1,52.06
19990120,21.6,17.39,12.5,31.61
19990121,27.8,6.22,0.0,25.13
19990122,30.6,15.92,27.5,34.98
19990123,36.3,19.8,0.0,18.19
19990124,30.0,15.32,0.0,22.18
19990125,16.3,4.72,0.0,30.7
19990126,18.0,8.59,0.0,28.99
19990127,28.6,8.05,0.0,24.58
19990128,19.4,5.38,0.0,29.44
19990129,31.7,7.49,0.0,23.93
19990130,37.0,15.2,0.0,18.95
19990131,10.8,9.36,0.0,32.17
19990201,26.6,19.29,0.0,24.23
19990202,33.1,9.86,0.0,23.09
19990203,36.9,0.7,0.0,24.04
19990204,39.6,3.99,0.0,22.02
19990205,12.1,2.21,0.0,34.67
19990206,33.7,2.32,60.0,53.36
19990207,15.1,12.72,0.0,30.79
19990208,38.5,7.04,0.0,22.05
19990209,19.8,11.52,0.0,29.25
19990210,18.5,3.13,0.0,31.72
19990211,14.4,8.41,0.0,32.43
19990212,10.9,8.34,32.0,49.38
19990213,38.4,5.49,0.0,22.41
19990214,28.2,0.4,0.0,27.6
19990215,28.8,9.74,0.0,24.87
19990216,34.5,6.43,0.0,23.75
19990217,34.0,14.65,0.0,21.53
19990218,14.6,18.91,0.0,29.66
19990219,11.2,3.92,0.0,34.44
19990220,35.8,14.75,47.3,43.73
19990221,20.1,0.62,0.0,30.94
19990222,19.5,18.04,0.0,27.89
19990223,25.0,13.75,0.0,26.35
19990224,14.4,15.52,6.4,33.36
19990225,30.8,19.8,0.0,22.2
19990226,25.1,1.23,0.0,29.32
19990227,26.2,3.92,0.0,28.08
19990228,34.5,7.23,0.0,23.33
19990301,18.3,7.12,0.0,31.2
19990302,35.0,8.34,0.0,23.81
19990303,10.5,6.73,0.0,34.81
19990304,352.0,0.58,44.5,46.9
19990305,19.2,9.79,54.1,56.76
19990306,22.8,11.73,4.4,30.85
19990307,23.8,1.72,0.0,29.9
19990308,24.5,15.21,0.0,27.1
19990309,12.0,8.11,15.8,41.7
19990310,16.7,6.14,0.0,32.21
19990311,21.8,10.2,0.0,28.93
19990312,34.2,1.08,0.0,25.64
19990313,23.8,9.65,0.0,28.09
19990314,30.3,19.69,0.0,23.58
19990315,39.9,7.91,0.0,21.31
19990316,29.3,17.98,0.0,24.46
19990317,17.6,9.13,0.0,31.47
19990318,27.3,6.52,0.0,27.6
19990319,18.2,10.27,0.0,30.64
19990320,26.2,7.2,0.0,28.36
19990321,18.1,4.22,0.0,32.66
19990322,39.8,15.92,0.0,19.56
19990323,29.5,1.62,0.0,27.83
19990324,32.4,8.66,0.0,25.39
19990325,24.6,18.13,23.5,37.64
19990326,19.0,3.36,0.0,32.56
19990327,35.3,5.9,10.3,28.8
19990328,39.7,15.97,0.0,19.63
19990329,12.1,11.14,0.0,33.31
19990330,21.4,2.97,58.5,58.77
19990331,22.4,7.77,38.5,48.11
19990401,34.7,14.88,50.9,47.96
19990402,19.3,15.48,0.0,30.6
19990403,26.5,4.56,7.3,33.17
19990404,13.4,7.12,0.0,35.25
19990405,38.3,8.41,36.3,40.3
19990406,30.9,12.15,5.8,28.36
19990407,22.1,17.45,40.5,48.2
19990408,30.5,14.07,0.0,25.06
19990409,13.8,11.88,0.0,33.63
19990410,27.8,11.09,23.8,39.09
19990411,24.7,13.87,28.8,41.67
19990412,35.4,2.41,42.1,46.12
19990413,11.6,19.47,5.8,35.92
19990414,22.4,12.55,6.6,32.44
19990415,19.1,7.01,13.0,38.03
19990416,37.7,3.54,59.9,53.51
19990417,13.9,12.12,47.6,56.23
19990418,15.7,6.25,34.3,50.79
19990419,21.7,8.71,0.0,30.58
19990420,12.7,16.52,31.2,47.63
19990421,37.3,5.25,37.6,42.38
19990422,31.8,0.66,47.9,51.45
19990423,10.5,18.6,40.0,52.94
19990424,35.2,13.84,22.7,34.66
19990425,13.7,10.39,42.6,54.77
19990426,17.4,8.13,5.7,35.67
19990427,32.1,9.94,0.0,25.89
19990428,36.3,8.96,36.0,41.46
19990429,21.8,6.19,4.2,32.86
19990430,12.7,7.68,29.3,49.53
19990501,15.4,14.09,43.6,54.45
19990502,28.0,3.41,50.7,54.45
19990503,17.8,2.38,6.7,37.75
19990504,17.2,6.03,32.7,50.27
19990505,28.8,4.49,39.3,48.68
19990506,16.2,6.0,33.7,50.7
19990507,17.5,17.79,26.1,43.57
19990508,15.7,14.19,42.0,52.85
19990509,38.1,0.34,20.7,36.57
19990510,35.3,1.82,37.4,44.71
19990511,38.2,1.15,54.7,52.26
19990512,14.6,0.71,12.0,42.12
19990513,27.7,4.88,0.0,29.44
19990514,14.0,19.0,48.1,56.4
19990515,36.6,8.08,0.0,25.01
19990516,10.6,12.1,20.5,45.81
19990517,38.3,19.38,19.3,30.67
19990518,32.9,18.6,11.1,29.89
19990519,26.8,2.85,23.0,41.74
19990520,10.4,11.36,53.5,61.91
19990521,34.1,13.61,14.6,31.54
19990522,31.5,18.02,0.0,25.04
19990523,10.5,11.82,11.5,41.38
19990524,30.4,0.98,42.5,50.39
19990525,26.6,6.57,49.6,53.98
19990526,32.3,8.24,3.9,29.0
19990527,13.8,3.57,31.5,51.49
19990528,17.8,19.24,30.1,45.53
19990529,15.3,18.51,9.4,37.21
19990530,26.7,10.0,0.0,29.38
19990531,24.9,9.73,5.9,32.41
19990601,15.9,8.68,21.2,45.58
19990602,18.6,10.03,31.0,48.33
19990603,29.8,4.87,21.0,40.42
19990604,35.1,1.31,40.6,48.09
19990605,39.8,13.92,15.6,30.98
19990606,38.7,18.35,30.0,37.46
19990607,31.5,18.31,57.5,53.67
19990608,23.6,12.45,54.5,57.18
19990609,37.9,0.89,19.2,36.43
19990610,16.1,17.85,8.6,37.76
19990611,18.7,3.76,15.5,42.43
19990612,30.3,10.77,0.0,28.28
19990613,24.9,14.98,30.2,44.4
19990614,39.6,10.86,32.2,39.52
19990615,16.4,4.35,5.5,39.19
19990616,23.7,6.83,3.4,34.19
19990617,35.8,9.19,0.0,26.59
19990618,30.0,14.35,0.0,27.22
19990619,19.1,19.17,58.6,59.38
19990620,17.9,19.79,36.5,49.67
19990621,14.1,16.68,24.5,46.29
19990622,19.7,6.72,43.8,55.49
19990623,16.6,10.77,0.0,34.91
19990624,25.4,13.65,7.1,33.36
19990625,17.6,6.39,16.9,43.31
19990626,37.5,11.32,50.9,49.04
19990627,39.1,1.21,0.0,26.67
19990628,24.6,4.35,0.0,32.43
19990629,33.4,4.27,4.7,30.91
19990630,18.5,1.27,0.0,35.43
19990701,26.8,18.45,0.0,29.18
19990702,39.8,13.52,21.0,34.42
19990703,23.3,1.62,17.3,42.89
19990704,28.0,4.09,8.2,35.74
19990705,22.5,1.49,23.3,46.41
19990706,17.5,15.69,8.7,37.91
19990707,12.7,6.47,30.0,52.5
19990708,35.8,13.6,9.5,30.41
19990709,10.5,9.29,34.7,55.0
19990710,16.2,16.27,28.6,48.41
19990711,37.7,2.49,56.8,55.04
19990712,39.5,18.6,34.1,39.36
19990713,23.4,11.29,13.1,39.04
19990714,11.2,5.18,0.0,39.7
19990715,28.4,10.06,17.6,38.51
19990716,30.4,11.14,0.0,28.92
19990717,33.5,6.8,41.8,48.7
19990718,10.6,9.69,53.4,63.98
19990719,22.6,3.93,12.9,40.88
19990720,19.0,16.24,580.0,61.26
19990721,10.2,11.47,19.3,47.64
19990722,26.3,7.42,35.6,48.91
19990723,14.3,2.97,6.2,40.94
19990724,26.3,17.44,24.7,41.35
19990725,34.2,9.2,522.0,53.11
19990726,29.4,2.82,18.4,40.72
19990727,12.6,11.56,12.1,42.64
19990728,21.1,5.57,25.1,46.56
19990729,19.7,4.16,14.2,42.47
19990730,15.3,14.2,9.0,36.2
19990731,22.6,0.95,0.0,35.32
19990801,12.3,2.84,21.4,50.69
19990802,36.5,6.86,0.0,28.37
19990803,34.3,13.82,52.7,53.13
19990804,10.0,16.18,0.0,38.66
19990805,11.9,4.05,49.2,63.97
19990806,27.6,9.79,0.0,31.59
19990807,30.8,12.65,51.3,54.61
19990808,19.9,14.09,33.1,50.25
19990809,14.1,0.89,5.5,43.04
19990810,31.7,12.12,0.0,29.61
19990811,17.4,15.67,32.9,50.47
19990812,23.9,3.32,32.0,50.71
19990813,32.9,7.42,40.4,48.95
19990814,38.8,7.66,56.3,54.4
19990815,10.6,10.1,0.0,38.95
19990816,17.4,11.38,9.7,41.01
19990817,36.3,8.25,10.0,33.18
19990818,32.5,1.26,0.0,31.81
19990819,32.3,0.06,39.1,51.02
19990820,12.5,16.99,12.3,42.69
19990821,28.2,16.41,40.2,49.35
19990822,13.1,19.42,51.2,60.36
19990823,11.2,12.08,27.4,51.83
19990824,20.3,2.01,0.0,37.24
19990825,18.3,2.2,41.6,57.41
19990826,28.5,18.83,7.8,33.36
19990827,16.4,13.0,26.2,48.82
19990828,33.4,17.8,36.5,44.47
19990829,22.8,17.69,52.8,57.47
19990830,19.9,5.98,0.0,36.37
19990831,15.9,18.55,10.4,40.19
19990901,31.7,5.81,0.0,32.27
19990902,21.6,11.14,36.0,52.99
19990903,19.1,9.9,0.0,36.83
19990904,19.1,10.82,0.0,36.14
19990905,17.2,8.0,15.6,45.58
19990906,33.1,5.25,27.4,44.86
19990907,35.0,11.18,4.9,31.84
19990908,14.1,5.76,0.0,39.42
19990909,32.9,17.04,49.1,52.67
19990910,24.1,14.07,0.0,33.36
19990911,30.6,14.51,0.0,30.01
19990912,19.4,1.55,20.7,48.09
19990913,24.3,4.62,0.0,35.03
19990914,36.8,14.46,37.4,45.72
19990915,39.9,11.85,6.5,29.99
19990916,18.9,13.17,0.0,36.46
19990917,16.9,13.61,23.3,48.06
19990918,12.8,9.55,44.8,61.1
19990919,11.1,6.63,0.0,41.23
19990920,14.6,18.8,55.9,63.57
19990921,21.7,15.38,27.4,47.38
19990922,23.1,6.85,0.0,35.35
19990923,33.9,11.56,53.8,55.29
19990924,22.4,16.09,0.0,33.76
19990925,25.2,10.75,43.1,54.07
19990926,20.7,0.89,4.5,39.86
19990927,19.7,8.54,43.3,57.73
19990928,15.5,9.26,2.4,39.77
19990929,18.8,16.25,0.0,35.3
19990930,35.6,4.99,0.0,30.24
19991001,14.6,2.1,0.0,41.93
19991002,23.9,3.33,0.0,36.78
19991003,14.5,3.15,0.0,41.5
19991004,13.9,5.23,0.0,40.79
19991005,11.9,3.48,39.9,61.28
19991006,34.7,16.15,5.4,32.18
19991007,13.3,16.66,0.0,38.31
19991008,32.3,4.6,0.0,33.14
19991009,31.8,1.22,0.0,33.5
19991010,23.0,15.64,0.0,34.78
19991011,14.0,1.85,0.0,42.23
19991012,12.0,0.36,0.0,42.78
19991013,25.5,7.37,0.0,34.97
19991014,14.7,10.51,0.0,39.75
19991015,18.9,11.73,0.0,37.06
19991016,13.4,11.16,39.4,58.34
19991017,26.5,4.26,0.0,35.41
19991018,16.4,9.64,26.3,51.93
19991019,21.4,12.27,0.0,35.87
19991020,31.5,19.11,0.0,29.47
19991021,12.5,0.93,14.4,49.8
19991022,31.4,19.82,0.0,29.49
19991023,22.6,14.87,0.0,34.64
19991024,27.1,3.66,0.0,35.21
19991025,19.3,13.16,0.0,37.21
19991026,19.6,1.7,0.0,39.32
19991027,39.4,6.69,43.3,49.58
19991028,27.5,2.9,0.0,35.32
19991029,29.6,11.8,43.3,53.53
19991030,21.5,5.92,0.0,37.43
19991031,15.3,16.48,0.0,37.61
19991101,39.5,16.02,0.0,28.24
19991102,21.3,4.75,0.0,38.69
19991103,21.2,13.9,0.0,37.07
19991104,27.8,18.09,0.0,33.03
19991105,23.0,0.36,0.0,38.7
19991106,32.3,1.76,0.0,34.97
19991107,10.4,5.62,0.0,43.33
19991108,31.0,14.14,0.0,31.86
19991109,33.6,2.09,0.0,33.62
19991110,17.7,19.88,0.0,36.68
19991111,31.8,0.13,0.0,35.24
19991112,38.3,0.5,0.0,32.32
19991113,16.9,15.24,0.0,38.4
19991114,25.8,118.69999999999999,0.0,34.93
19991115,19.9,8.21,54.6,65.25
19991116,10.1,14.17,34.7,58.11
19991117,24.9,4.21,0.0,37.06
19991118,15.0,7.93,0.0,41.11
19991119,22.1,5.84,0.0,38.68
19991120,24.1,13.12,0.0,35.23
19991121,26.2,14.96,0.0,33.99
19991122,21.8,5.49,32.2,54.06
19991123,30.1,2.48,32.1,50.61
19991124,29.3,0.28,0.0,35.82
19991125,22.3,9.46,0.0,37.36
19991126,39.6,2.48,0.0,31.18
19991127,22.7,15.39,0.0,35.32
19991128,30.2,3.89,0.0,35.36
19991129,13.4,7.72,0.0,41.7
19991130,17.2,16.67,0.0,37.84
19991201,12.7,1.86,0.0,44.86
19991202,13.8,19.37,0.0,39.83
19991203,38.2,17.92,0.0,29.28
19991204,27.9,8.67,0.0,36.07
19991205,32.5,7.42,44.9,55.35
19991206,38.7,11.07,0.0,30.19
19991207,38.8,9.7,0.0,31.28
19991208,29.2,6.38,33.0,51.77
19991209,34.0,11.67,0.0,32.12
19991210,20.0,6.6,0.0,39.66
19991211,40.0,0.17,53.6,58.05
19991212,17.0,1.12,0.0,42.65
19991213,32.2,11.22,0.0,33.02
19991214,21.3,17.96,0.0,36.4
19991215,19.3,10.51,17.4,47.4
19991216,37.9,5.29,0.0,31.85
19991217,16.4,1.42,0.0,42.38
19991218,18.5,0.76,0.0,41.81
19991219,37.6,12.08,0.0,31.24
19991220,26.6,11.99,0.0,36.2
19991221,12.2,12.49,0.0,42.32
19991222,31.6,18.41,17.9,41.02
19991223,20.0,0.42,0.0,41.4
19991224,20.3,2.06,0.0,41.08
19991225,32.2,15.65,0.0,32.82
